Student_ID,Gender,Age,State,City,College_Type,Degree_Stream,10th_Percentage,12th_Percentage,Graduation_Percentage,CGPA,Backlogs,Attendance,Internship,Internship_Months,Projects,Certifications,Aptitude_Score,Coding_Score,Communication_Score,Technical_Score,Mock_Interview_Score,Resume_Score,Company_Type,Placement_Package_LPA,Placement_Status
SP107563,Female,24,Tamil Nadu,Chennai,Private,B.Sc,61,71,87,6.74,3,77,Yes,5,4,6,72,55,75,77,45,81,Startup,2.5,Placed
SP107564,Male,24,Uttar Pradesh,Bengaluru,Government,MBA,70,77,67,8.34,1,71,Yes,5,3,4,82,30,77,78,90,76,Service,2.5,Placed
SP107565,Male,25,Uttar Pradesh,Delhi,Government,BCA,84,70,70,8.18,1,85,Yes,6,7,8,81,67,58,65,66,87,Product,5.18,Placed
SP107566,Male,24,Uttar Pradesh,Lucknow,Government,B.Com,69,78,71,6.05,4,73,Yes,7,4,6,90,67,100,74,73,67,Startup,5.11,Placed
SP107567,Female,25,Uttar Pradesh,Mumbai,Government,B.Sc,77,74,77,7.46,2,75,No,0,4,10,85,56,60,65,73,88,MNC,3.83,Placed
SP107568,Male,25,Gujarat,Mumbai,Government,B.Com,71,73,77,6.21,3,79,Yes,5,7,6,55,81,51,59,79,69,MNC,3.99,Placed
SP107569,Male,22,Uttar Pradesh,Delhi,Private,B.Tech,62,86,89,7.27,3,79,No,0,2,8,60,66,60,67,63,69,MNC,3.1,Placed
SP107570,Female,21,Madhya Pradesh,Ahmedabad,Government,BCA,89,73,75,7.94,2,98,No,0,3,1,54,54,65,65,81,73,Product,3.35,Placed
SP107571,Male,25,Uttar Pradesh,Mumbai,Private,B.Sc,61,84,81,8.69,1,81,Yes,4,4,4,68,99,75,77,71,60,Startup,6.22,Placed
SP107572,Male,20,Rajasthan,Chennai,Private,B.Sc,76,84,75,7.25,3,73,No,0,2,5,82,65,73,45,68,65,,0.0,Not Placed
SP107573,Male,21,Rajasthan,Ahmedabad,Autonomous,B.Com,96,89,93,9.9,1,96,Yes,10,6,7,91,100,65,74,97,90,MNC,10.62,Placed
SP107574,Male,24,Tamil Nadu,Mumbai,Government,B.Tech,79,90,77,6.34,4,80,No,0,5,7,69,69,47,56,83,83,Service,2.5,Placed
SP107575,Female,25,Rajasthan,Mumbai,Private,B.Com,70,59,79,7.01,1,67,No,0,5,3,57,43,58,32,65,84,,0.0,Not Placed
SP107576,Male,25,Delhi,Chennai,Private,BCA,79,50,61,6.9,4,85,No,0,3,1,62,45,72,42,71,45,,0.0,Not Placed
SP107577,Male,24,Tamil Nadu,Pune,Autonomous,B.Sc,77,64,69,6.29,4,74,No,0,2,5,70,77,70,47,72,54,MNC,3.72,Placed
SP107578,Male,23,Uttar Pradesh,Indore,Government,MCA,75,69,78,7.96,2,84,Yes,5,4,3,60,91,88,64,63,85,Product,4.5,Placed
SP107579,Male,24,Madhya Pradesh,Bengaluru,Government,B.Sc,74,70,66,5.98,5,79,No,0,6,4,81,62,81,65,55,57,,0.0,Not Placed
SP107580,Female,24,Maharashtra,Lucknow,Private,B.Sc,93,98,60,7.98,1,92,Yes,5,5,5,86,80,68,71,77,73,Service,7.84,Placed
SP107581,Male,22,Karnataka,Jaipur,Autonomous,B.Sc,90,61,62,8.92,3,71,Yes,3,3,4,74,61,52,76,83,82,,0.0,Not Placed
SP107582,Female,25,Madhya Pradesh,Chennai,Private,B.Com,58,51,65,5.69,4,83,Yes,6,5,0,67,45,53,52,79,91,,0.0,Not Placed
SP107583,Female,26,Karnataka,Mumbai,Government,B.Sc,71,78,63,6.91,4,96,Yes,3,4,2,75,66,54,57,72,92,Government,3.0,Placed
SP107584,Female,26,Uttar Pradesh,Ahmedabad,Private,B.Tech,57,90,78,5.0,2,74,No,0,2,2,53,41,65,61,64,63,,0.0,Not Placed
SP107585,Female,27,Madhya Pradesh,Bhopal,Private,B.Tech,68,59,77,5.16,3,84,No,0,3,5,61,38,73,51,46,85,,0.0,Not Placed
SP107586,Male,25,Karnataka,Chennai,Private,MCA,67,65,67,7.83,3,83,No,0,5,5,90,50,55,51,77,72,,0.0,Not Placed
SP107587,Male,24,Rajasthan,Chennai,Private,B.Tech,64,75,65,7.94,1,69,Yes,2,3,5,55,85,66,46,71,62,,0.0,Not Placed
SP107588,Male,22,Maharashtra,Bengaluru,Private,BCA,60,50,71,5.0,5,64,No,0,3,3,66,61,61,51,48,76,,0.0,Not Placed
SP107589,Male,22,Delhi,Ahmedabad,Government,BBA,85,81,68,7.46,3,76,No,0,4,5,45,58,86,78,72,79,,0.0,Not Placed
SP107590,Female,23,Gujarat,Chennai,Autonomous,MCA,71,78,75,6.27,3,76,No,0,1,7,63,65,57,74,75,67,,0.0,Not Placed
SP107591,Male,23,Karnataka,Bhopal,Government,MBA,69,71,86,6.93,5,83,No,0,3,5,93,46,78,66,42,75,MNC,2.5,Placed
SP107592,Female,24,Rajasthan,Indore,Private,BBA,51,71,61,7.35,2,75,Yes,3,5,10,65,78,81,76,72,61,Service,7.01,Placed
SP107593,Female,25,Madhya Pradesh,Ahmedabad,Autonomous,B.Tech,74,54,68,5.8,3,77,Yes,6,6,7,65,76,63,49,64,49,Startup,2.5,Placed
SP107594,Female,24,Tamil Nadu,Ahmedabad,Private,B.Tech,70,72,82,7.55,0,76,Yes,7,5,5,66,85,43,66,71,58,Product,6.2,Placed
SP107595,Female,25,Gujarat,Pune,Government,MBA,72,65,72,6.8,5,63,No,0,4,6,65,45,57,30,60,59,,0.0,Not Placed
SP107596,Male,23,Tamil Nadu,Chennai,Autonomous,B.Tech,68,71,86,7.17,2,83,Yes,9,4,5,75,61,71,77,67,72,Startup,5.35,Placed
SP107597,Male,26,Rajasthan,Pune,Autonomous,B.Sc,75,66,70,7.13,3,85,Yes,2,4,7,61,71,59,83,76,62,Government,3.85,Placed
SP107598,Female,25,Tamil Nadu,Ahmedabad,Autonomous,BBA,71,83,63,8.6,0,81,Yes,4,7,7,71,59,71,69,64,75,Service,5.25,Placed
SP107599,Male,26,Delhi,Ahmedabad,Government,B.Sc,92,98,95,8.73,0,97,Yes,6,4,6,76,64,70,66,92,99,MNC,4.93,Placed
SP107600,Male,24,Madhya Pradesh,Pune,Private,B.Com,68,81,58,6.19,4,76,No,0,3,0,50,57,49,59,57,58,,0.0,Not Placed
SP107601,Male,24,Rajasthan,Lucknow,Government,B.Sc,54,80,79,5.99,3,88,No,0,6,3,75,79,66,53,65,48,,0.0,Not Placed
SP107602,Male,23,Madhya Pradesh,Bhopal,Autonomous,B.Tech,59,72,79,6.4,4,68,No,0,5,4,52,59,69,52,67,59,,0.0,Not Placed
SP107603,Male,21,Gujarat,Chennai,Government,B.Sc,94,71,70,6.6,3,63,No,0,4,8,54,63,64,55,67,56,,0.0,Not Placed
SP107604,Male,25,Gujarat,Pune,Government,MBA,76,56,63,6.21,3,85,Yes,5,0,7,81,89,68,65,69,74,,0.0,Not Placed
SP107605,Female,23,Karnataka,Delhi,Private,B.Com,71,67,67,7.22,4,70,Yes,1,2,3,74,50,60,56,69,68,,0.0,Not Placed
SP107606,Male,23,Delhi,Bengaluru,Private,BCA,83,72,85,8.03,0,79,Yes,8,7,7,76,52,76,95,76,83,Government,6.54,Placed
SP107607,Female,27,Rajasthan,Indore,Private,BBA,70,66,58,8.66,3,86,Yes,4,4,3,76,68,66,76,83,70,Product,4.62,Placed
SP107608,Male,22,Rajasthan,Bhopal,Private,BBA,71,74,66,6.14,4,73,No,0,4,4,57,49,73,63,93,51,,0.0,Not Placed
SP107609,Male,22,Maharashtra,Lucknow,Government,MBA,75,81,73,9.61,2,85,No,0,8,5,72,73,78,55,82,67,Product,3.61,Placed
SP107610,Male,25,Rajasthan,Bengaluru,Private,BCA,83,83,73,8.12,0,88,Yes,10,4,6,86,96,65,69,77,73,Startup,8.23,Placed
SP107611,Female,24,Rajasthan,Bengaluru,Private,BCA,68,69,68,5.06,3,71,No,0,5,7,78,62,73,45,58,53,,0.0,Not Placed
SP107612,Female,20,Delhi,Indore,Government,MBA,59,82,70,9.82,5,81,No,0,3,9,84,61,67,63,68,76,Product,4.63,Placed
SP107613,Male,21,Maharashtra,Mumbai,Private,BCA,62,69,92,7.33,0,73,Yes,6,2,8,68,55,68,48,44,77,Product,2.5,Placed
SP107614,Female,21,Karnataka,Jaipur,Private,B.Tech,82,66,88,7.85,2,91,Yes,7,7,4,67,86,80,90,79,79,Product,8.93,Placed
SP107615,Male,21,Madhya Pradesh,Ahmedabad,Autonomous,MCA,65,71,83,6.4,4,88,No,0,1,2,79,43,66,65,54,52,,0.0,Not Placed
SP107616,Female,26,Karnataka,Lucknow,Private,B.Tech,64,53,72,5.55,4,74,No,0,6,8,63,72,54,65,87,58,Product,5.4,Placed
SP107617,Male,23,Madhya Pradesh,Bengaluru,Private,MCA,86,66,64,6.99,3,68,No,0,3,3,71,46,57,66,77,52,MNC,3.75,Placed
SP107618,Female,22,Tamil Nadu,Bengaluru,Private,MBA,79,61,83,6.9,3,75,No,0,6,8,71,49,62,53,73,77,Service,2.5,Placed
SP107619,Female,21,Uttar Pradesh,Jaipur,Private,MCA,66,73,59,7.03,4,80,No,0,7,9,64,38,85,55,71,67,,0.0,Not Placed
SP107620,Female,23,Madhya Pradesh,Lucknow,Private,B.Sc,59,68,67,5.33,4,80,Yes,1,2,7,60,73,64,76,53,83,,0.0,Not Placed
SP107621,Female,25,Madhya Pradesh,Mumbai,Private,MBA,76,75,83,8.04,1,81,No,0,7,7,67,81,49,58,72,65,MNC,6.19,Placed
SP107622,Male,24,Tamil Nadu,Delhi,Autonomous,MCA,77,80,66,5.24,4,76,No,0,4,5,67,66,55,72,63,77,,0.0,Not Placed
SP107623,Male,25,Maharashtra,Jaipur,Private,B.Tech,51,72,72,7.32,3,84,Yes,6,3,5,70,74,69,77,83,61,Startup,5.81,Placed
SP107624,Male,26,Rajasthan,Delhi,Autonomous,B.Sc,74,75,63,5.0,3,74,Yes,1,0,3,60,54,66,86,71,77,,0.0,Not Placed
SP107625,Female,23,Karnataka,Lucknow,Autonomous,B.Sc,85,75,75,6.68,3,83,No,0,3,5,55,47,68,65,63,65,,0.0,Not Placed
SP107626,Female,24,Uttar Pradesh,Jaipur,Government,B.Tech,75,81,66,5.99,3,77,Yes,4,0,3,58,45,79,63,62,50,,0.0,Not Placed
SP107627,Male,22,Uttar Pradesh,Ahmedabad,Autonomous,BBA,82,50,64,5.0,2,71,Yes,4,5,7,55,72,80,71,82,54,MNC,2.5,Placed
SP107628,Female,24,Madhya Pradesh,Jaipur,Autonomous,BBA,72,71,80,9.28,1,99,No,0,4,8,82,86,90,78,78,89,Product,7.02,Placed
SP107629,Female,23,Karnataka,Chennai,Private,B.Com,74,81,68,7.36,5,72,Yes,7,4,3,51,67,75,63,80,63,MNC,2.5,Placed
SP107630,Female,23,Uttar Pradesh,Bhopal,Government,MCA,65,72,51,5.07,4,74,No,0,0,2,51,49,51,34,73,73,,0.0,Not Placed
SP107631,Male,22,Gujarat,Chennai,Autonomous,B.Sc,98,72,95,9.7,0,84,Yes,8,6,5,66,80,73,95,79,72,MNC,9.1,Placed
SP107632,Male,24,Uttar Pradesh,Bhopal,Government,B.Tech,78,79,80,7.89,1,90,Yes,6,3,6,87,69,79,51,87,86,Product,4.46,Placed
SP107633,Male,22,Karnataka,Indore,Autonomous,B.Tech,76,76,76,7.61,2,76,Yes,8,4,2,62,65,80,67,79,42,Product,3.87,Placed
SP107634,Male,26,Maharashtra,Bengaluru,Government,B.Sc,95,73,79,8.54,3,85,Yes,6,6,7,82,76,57,75,67,89,MNC,5.6,Placed
SP107635,Male,23,Madhya Pradesh,Jaipur,Private,B.Tech,67,81,86,6.72,3,64,No,0,4,5,68,30,60,68,57,64,,0.0,Not Placed
SP107636,Male,23,Madhya Pradesh,Delhi,Autonomous,B.Sc,88,93,83,9.59,0,88,No,0,0,5,100,77,82,81,94,71,Product,8.77,Placed
SP107637,Male,22,Karnataka,Delhi,Government,B.Sc,66,75,77,6.96,4,70,No,0,2,3,60,41,61,65,61,63,,0.0,Not Placed
SP107638,Female,23,Maharashtra,Mumbai,Private,MBA,68,96,77,8.91,1,85,Yes,4,5,8,89,54,68,81,78,82,Service,5.17,Placed
SP107639,Male,25,Gujarat,Jaipur,Private,BCA,84,93,78,8.41,0,82,No,0,8,10,83,63,64,72,81,79,MNC,5.59,Placed
SP107640,Male,22,Uttar Pradesh,Ahmedabad,Autonomous,BBA,88,98,86,8.69,0,100,Yes,9,5,9,100,81,68,75,95,56,MNC,9.78,Placed
SP107641,Male,24,Delhi,Mumbai,Autonomous,BCA,71,81,81,6.94,1,90,Yes,6,4,8,69,51,48,69,75,90,Startup,2.5,Placed
SP107642,Female,22,Delhi,Ahmedabad,Autonomous,B.Tech,98,95,89,9.9,0,76,Yes,7,5,10,94,89,76,81,89,70,MNC,11.23,Placed
SP107643,Male,22,Tamil Nadu,Jaipur,Government,MBA,53,75,80,7.21,2,83,No,0,1,5,84,57,64,57,100,74,Government,2.5,Placed
SP107644,Male,24,Tamil Nadu,Indore,Private,BBA,70,59,65,8.28,4,82,Yes,1,5,5,59,66,58,57,77,65,,0.0,Not Placed
SP107645,Male,25,Uttar Pradesh,Mumbai,Private,BCA,66,63,60,5.82,5,71,No,0,7,4,48,68,48,52,56,60,,0.0,Not Placed
SP107646,Female,24,Madhya Pradesh,Lucknow,Private,MCA,85,88,73,7.4,1,84,Yes,5,5,6,66,73,61,60,77,84,MNC,4.44,Placed
SP107647,Female,26,Rajasthan,Pune,Autonomous,MCA,64,65,59,7.51,3,80,Yes,1,4,6,69,63,43,47,54,51,,0.0,Not Placed
SP107648,Female,22,Karnataka,Pune,Private,B.Com,66,69,75,7.46,1,77,No,0,5,5,46,72,69,42,72,68,Product,2.5,Placed
SP107649,Female,22,Madhya Pradesh,Jaipur,Government,BCA,86,81,78,8.73,0,87,Yes,9,7,9,78,75,63,82,97,65,Startup,8.43,Placed
SP107650,Female,24,Rajasthan,Bhopal,Autonomous,B.Tech,72,62,81,9.07,4,68,No,0,2,5,69,51,37,62,79,54,MNC,2.76,Placed
SP107651,Male,22,Gujarat,Ahmedabad,Government,B.Tech,85,70,67,7.42,0,76,Yes,5,4,6,79,73,83,67,72,58,MNC,4.72,Placed
SP107652,Female,25,Uttar Pradesh,Lucknow,Private,B.Tech,82,80,76,8.05,0,90,Yes,9,6,5,88,77,91,85,95,75,Product,5.59,Placed
SP107653,Female,23,Delhi,Mumbai,Government,MBA,89,72,71,7.74,0,78,No,0,5,9,81,71,92,75,66,71,Startup,7.19,Placed
SP107654,Female,22,Tamil Nadu,Indore,Autonomous,BCA,78,77,82,8.52,1,76,Yes,7,5,6,78,81,58,67,85,88,Startup,7.3,Placed
SP107655,Female,22,Maharashtra,Jaipur,Private,MCA,63,85,65,7.27,3,73,No,0,2,4,70,52,57,67,69,69,Startup,2.5,Placed
SP107656,Female,21,Uttar Pradesh,Jaipur,Autonomous,B.Sc,93,86,81,9.14,0,82,Yes,6,5,10,79,73,90,81,61,59,Service,5.88,Placed
SP107657,Male,23,Madhya Pradesh,Lucknow,Private,B.Sc,81,94,72,7.94,3,74,No,0,4,4,67,72,85,60,66,79,Startup,2.5,Placed
SP107658,Female,25,Delhi,Ahmedabad,Government,BBA,82,76,84,8.5,1,73,No,0,2,4,88,83,50,80,81,79,Service,7.38,Placed
SP107659,Female,23,Maharashtra,Indore,Government,MBA,65,62,55,5.86,4,69,Yes,5,3,5,75,73,62,59,82,68,,0.0,Not Placed
SP107660,Female,27,Maharashtra,Lucknow,Private,BCA,50,61,70,5.93,5,63,Yes,1,0,2,65,59,64,55,74,61,,0.0,Not Placed
SP107661,Male,23,Maharashtra,Pune,Private,MCA,86,93,72,7.94,1,83,No,0,3,5,73,58,62,72,84,57,Product,2.71,Placed
SP107662,Male,24,Maharashtra,Lucknow,Autonomous,B.Sc,71,85,86,7.1,2,68,No,0,2,8,71,69,76,54,76,59,Product,3.65,Placed
SP107663,Male,26,Delhi,Bhopal,Private,B.Sc,54,58,61,5.97,5,73,Yes,1,3,6,79,53,56,39,62,59,,0.0,Not Placed
SP107664,Female,22,Tamil Nadu,Delhi,Private,MBA,68,85,65,6.58,2,90,No,0,6,9,96,97,62,97,82,69,Product,9.92,Placed
SP107665,Female,21,Madhya Pradesh,Jaipur,Private,BBA,82,90,82,6.5,2,94,No,0,4,7,61,65,80,51,46,90,MNC,2.5,Placed
SP107666,Male,23,Karnataka,Bhopal,Private,MCA,73,75,70,6.88,4,73,No,0,6,7,77,56,70,66,77,53,,0.0,Not Placed
SP107667,Male,22,Maharashtra,Mumbai,Government,B.Com,81,67,61,6.86,4,80,No,0,5,3,64,67,53,61,71,68,,0.0,Not Placed
SP107668,Male,24,Rajasthan,Ahmedabad,Private,BBA,79,66,64,7.46,2,83,Yes,5,4,7,75,74,60,83,75,61,Service,4.69,Placed
SP107669,Female,22,Rajasthan,Chennai,Private,BBA,70,70,83,5.75,2,95,Yes,9,6,5,60,70,64,80,72,65,,0.0,Not Placed
SP107670,Male,20,Rajasthan,Chennai,Private,MBA,63,52,69,6.86,2,75,No,0,6,3,60,64,58,68,69,59,Product,3.19,Placed
SP107671,Male,22,Karnataka,Delhi,Private,BBA,85,65,80,7.77,3,97,No,0,6,4,90,75,91,81,81,91,Product,6.84,Placed
SP107672,Male,24,Gujarat,Pune,Private,BBA,63,72,69,5.36,2,79,No,0,2,4,58,74,69,51,59,80,,0.0,Not Placed
SP107673,Male,22,Uttar Pradesh,Pune,Autonomous,BCA,66,63,62,8.46,2,74,Yes,1,3,6,49,47,60,60,67,61,,0.0,Not Placed
SP107674,Male,26,Madhya Pradesh,Delhi,Autonomous,BCA,68,88,79,8.65,2,78,Yes,9,4,5,85,86,64,78,68,78,Government,8.83,Placed
SP107675,Male,25,Madhya Pradesh,Ahmedabad,Autonomous,B.Sc,70,76,57,7.86,2,81,No,0,6,3,71,65,94,50,76,80,Service,2.5,Placed
SP107676,Male,24,Rajasthan,Bhopal,Private,B.Com,98,97,84,8.39,1,80,No,0,3,4,73,68,76,88,75,79,,0.0,Not Placed
SP107677,Female,22,Delhi,Ahmedabad,Government,MCA,59,84,84,6.6,0,81,Yes,4,5,4,51,66,84,76,75,67,MNC,2.85,Placed
SP107678,Male,27,Gujarat,Jaipur,Private,B.Tech,62,69,60,6.87,3,75,No,0,3,3,40,60,66,33,46,45,,0.0,Not Placed
SP107679,Female,24,Gujarat,Mumbai,Private,BCA,55,81,70,7.86,5,73,Yes,1,3,0,60,59,61,53,59,67,,0.0,Not Placed
SP107680,Female,23,Gujarat,Jaipur,Private,BCA,98,81,91,6.17,1,79,Yes,6,5,4,76,61,54,67,71,82,Startup,3.36,Placed
SP107681,Male,22,Karnataka,Bengaluru,Private,B.Com,73,69,77,7.24,1,81,Yes,5,2,6,42,63,72,61,79,68,Startup,3.06,Placed
SP107682,Female,20,Madhya Pradesh,Lucknow,Private,MCA,66,63,66,6.23,5,74,Yes,1,4,7,76,50,60,63,46,69,,0.0,Not Placed
SP107683,Female,24,Madhya Pradesh,Bengaluru,Government,MCA,75,73,74,6.39,3,82,Yes,3,5,4,57,57,53,61,58,66,,0.0,Not Placed
SP107684,Male,26,Delhi,Ahmedabad,Government,MBA,91,98,95,8.13,1,89,Yes,7,3,8,82,88,58,70,74,100,Government,7.76,Placed
SP107685,Male,22,Gujarat,Bengaluru,Government,BCA,57,60,50,5.0,3,73,No,0,2,2,80,39,63,32,57,42,,0.0,Not Placed
SP107686,Female,24,Delhi,Pune,Private,B.Tech,95,73,80,8.3,1,92,No,0,5,9,78,72,81,79,90,87,Service,5.5,Placed
SP107687,Female,23,Maharashtra,Lucknow,Private,B.Tech,82,86,63,9.87,1,83,Yes,6,5,9,88,70,77,74,89,63,MNC,7.05,Placed
SP107688,Male,20,Rajasthan,Mumbai,Government,MBA,81,79,68,6.08,2,74,No,0,5,6,77,87,63,65,59,56,,0.0,Not Placed
SP107689,Male,24,Tamil Nadu,Jaipur,Government,MBA,69,69,77,8.78,3,82,Yes,3,3,6,60,75,79,68,93,55,MNC,3.89,Placed
SP107690,Male,26,Gujarat,Delhi,Private,BBA,67,83,74,7.83,1,84,Yes,8,3,3,43,63,76,71,59,90,MNC,3.41,Placed
SP107691,Male,23,Uttar Pradesh,Bhopal,Private,MCA,70,62,67,8.52,3,81,Yes,2,6,1,61,65,53,69,73,80,Startup,4.81,Placed
SP107692,Male,25,Gujarat,Pune,Government,MCA,68,76,87,7.8,4,88,Yes,3,4,7,97,88,69,64,70,74,MNC,7.06,Placed
SP107693,Female,20,Rajasthan,Chennai,Government,B.Tech,66,97,78,7.79,2,77,Yes,6,5,3,95,76,73,80,72,98,Product,8.43,Placed
SP107694,Female,23,Rajasthan,Delhi,Government,B.Tech,62,67,64,6.88,4,84,Yes,6,2,3,40,55,61,79,67,71,MNC,2.54,Placed
SP107695,Female,23,Uttar Pradesh,Chennai,Private,B.Tech,63,63,72,7.55,1,84,No,0,7,4,62,76,61,56,62,80,Government,5.98,Placed
SP107696,Female,21,Rajasthan,Mumbai,Autonomous,BCA,83,61,72,7.87,2,76,Yes,4,5,6,72,64,58,88,74,77,Service,5.14,Placed
SP107697,Male,23,Madhya Pradesh,Lucknow,Autonomous,B.Tech,87,57,76,6.79,2,88,No,0,4,10,61,73,65,51,57,69,,0.0,Not Placed
SP107698,Female,25,Tamil Nadu,Bhopal,Autonomous,MCA,63,86,81,7.87,2,67,Yes,2,6,5,69,52,56,87,40,60,Startup,3.7,Placed
SP107699,Male,23,Rajasthan,Indore,Private,B.Com,85,82,81,8.91,0,80,Yes,10,5,2,81,85,76,78,84,73,MNC,8.61,Placed
SP107700,Male,24,Gujarat,Lucknow,Government,MBA,52,85,61,5.54,5,67,No,0,1,4,58,54,61,50,44,76,,0.0,Not Placed
SP107701,Female,26,Tamil Nadu,Delhi,Private,B.Tech,86,88,77,8.3,2,96,Yes,5,5,5,84,77,41,84,80,77,Service,5.54,Placed
SP107702,Female,25,Madhya Pradesh,Mumbai,Government,MBA,84,89,75,7.39,3,84,No,0,3,4,68,50,75,65,50,65,,0.0,Not Placed
SP107703,Male,25,Rajasthan,Lucknow,Private,MCA,61,50,62,5.0,4,64,Yes,1,4,2,51,66,80,76,64,68,MNC,2.5,Placed
SP107704,Male,26,Gujarat,Chennai,Private,B.Sc,80,80,67,6.94,3,78,No,0,3,6,52,84,62,70,81,69,MNC,3.26,Placed
SP107705,Female,23,Karnataka,Bengaluru,Private,B.Sc,59,89,80,7.42,3,83,Yes,3,3,3,62,56,56,64,65,65,,0.0,Not Placed
SP107706,Female,21,Delhi,Bengaluru,Private,BCA,83,82,66,7.56,1,80,Yes,7,1,2,77,62,89,58,79,70,Startup,3.78,Placed
SP107707,Female,25,Karnataka,Pune,Private,BBA,78,70,59,6.32,2,70,Yes,3,3,6,72,46,42,32,51,61,Product,2.5,Placed
SP107708,Male,21,Delhi,Lucknow,Private,BCA,81,69,79,9.52,2,91,Yes,5,1,1,87,59,85,63,79,68,Product,7.13,Placed
SP107709,Female,26,Rajasthan,Bhopal,Private,B.Tech,91,71,71,8.65,0,97,Yes,5,5,8,73,77,68,65,64,85,Startup,6.42,Placed
SP107710,Female,23,Tamil Nadu,Mumbai,Government,B.Sc,87,79,77,7.84,1,79,No,0,5,7,98,69,81,67,54,70,Service,4.21,Placed
SP107711,Male,22,Karnataka,Ahmedabad,Private,BCA,98,80,71,8.46,3,83,Yes,7,2,6,85,83,59,74,72,66,Startup,7.35,Placed
SP107712,Female,24,Maharashtra,Lucknow,Government,BCA,79,77,73,6.97,1,82,Yes,5,5,6,77,60,52,91,66,65,Government,3.78,Placed
SP107713,Male,24,Rajasthan,Jaipur,Autonomous,BCA,79,81,91,8.73,2,76,Yes,3,5,6,80,82,70,82,60,61,Product,5.8,Placed
SP107714,Male,22,Gujarat,Indore,Government,MBA,75,67,74,6.22,4,86,Yes,1,5,7,47,58,55,53,58,68,,0.0,Not Placed
SP107715,Female,22,Tamil Nadu,Pune,Private,MBA,75,79,75,9.9,0,82,No,0,8,8,91,81,59,81,65,70,Government,7.59,Placed
SP107716,Female,23,Tamil Nadu,Lucknow,Autonomous,MCA,86,60,76,7.46,2,86,Yes,5,6,7,72,69,80,56,73,66,,0.0,Not Placed
SP107717,Female,22,Delhi,Bhopal,Government,B.Tech,78,98,87,8.57,1,76,Yes,7,4,2,78,77,69,78,76,87,Product,7.6,Placed
SP107718,Female,20,Delhi,Ahmedabad,Government,BBA,81,95,92,9.52,3,81,No,0,5,1,67,66,67,70,61,69,Service,3.43,Placed
SP107719,Male,24,Tamil Nadu,Bhopal,Government,BBA,61,71,67,7.6,5,70,No,0,5,6,61,71,70,73,49,80,,0.0,Not Placed
SP107720,Male,23,Maharashtra,Delhi,Private,BBA,70,98,90,6.33,1,99,No,0,3,9,57,70,72,76,90,57,MNC,2.5,Placed
SP107721,Female,23,Karnataka,Ahmedabad,Autonomous,MBA,84,85,80,8.64,1,76,Yes,8,7,4,68,73,78,74,96,79,Service,7.24,Placed
SP107722,Female,25,Karnataka,Pune,Government,BCA,72,79,59,9.45,3,91,Yes,9,6,7,78,68,52,83,74,80,Product,8.66,Placed
SP107723,Female,23,Rajasthan,Lucknow,Autonomous,B.Tech,61,70,74,8.21,3,80,Yes,2,5,10,62,75,62,58,83,85,Government,2.67,Placed
SP107724,Male,21,Rajasthan,Ahmedabad,Private,MCA,69,70,67,6.56,3,89,No,0,2,6,63,64,57,66,70,70,,0.0,Not Placed
SP107725,Male,23,Uttar Pradesh,Delhi,Government,B.Tech,74,88,79,8.55,1,85,Yes,6,3,4,76,76,82,70,75,97,Startup,6.24,Placed
SP107726,Female,22,Delhi,Mumbai,Private,MCA,71,78,69,9.4,4,86,No,0,4,4,64,52,59,39,56,65,,0.0,Not Placed
SP107727,Male,22,Karnataka,Ahmedabad,Private,BCA,85,83,81,7.98,0,86,No,0,8,2,75,66,72,63,59,69,MNC,3.18,Placed
SP107728,Male,23,Delhi,Bhopal,Autonomous,BCA,79,73,73,8.31,4,81,No,0,2,0,76,64,71,52,54,70,,0.0,Not Placed
SP107729,Male,25,Madhya Pradesh,Indore,Autonomous,B.Tech,88,73,63,7.66,5,74,Yes,3,2,3,55,63,65,63,72,82,,0.0,Not Placed
SP107730,Female,25,Tamil Nadu,Pune,Government,B.Tech,71,69,63,7.91,4,79,No,0,5,3,70,48,73,65,74,75,,0.0,Not Placed
SP107731,Male,24,Karnataka,Delhi,Private,BBA,67,56,73,6.45,4,72,Yes,1,4,6,58,78,66,71,85,62,Service,3.42,Placed
SP107732,Female,24,Uttar Pradesh,Bhopal,Autonomous,B.Tech,80,73,69,7.36,4,87,No,0,6,10,71,73,73,64,80,73,,0.0,Not Placed
SP107733,Male,24,Madhya Pradesh,Pune,Government,MCA,65,74,71,6.96,5,70,Yes,3,1,4,83,53,80,58,51,56,,0.0,Not Placed
SP107734,Female,21,Tamil Nadu,Indore,Government,MBA,60,75,61,7.58,3,81,Yes,6,2,5,67,67,89,71,63,63,,0.0,Not Placed
SP107735,Female,26,Madhya Pradesh,Mumbai,Government,B.Sc,78,85,63,7.69,2,93,Yes,1,6,5,56,75,53,56,64,60,,0.0,Not Placed
SP107736,Female,20,Karnataka,Delhi,Private,MCA,69,73,81,8.75,3,66,No,0,3,7,67,58,79,62,56,100,Product,2.87,Placed
SP107737,Male,23,Karnataka,Lucknow,Autonomous,MBA,73,92,76,7.14,1,79,Yes,5,6,6,68,81,90,65,77,94,Startup,5.54,Placed
SP107738,Female,22,Madhya Pradesh,Jaipur,Autonomous,B.Tech,61,65,59,5.0,5,73,Yes,1,3,4,56,55,55,46,66,75,,0.0,Not Placed
